Data,precipitacao_mm,radiacao_media,temp_media,temp_max,temp_min,temp_orvalho_media,humidade_media,vento_rajada_max,vento_vel_media
2003-01-01,5.4,1123.0,21.091666666666665,26.0,18.8,18.25,84.5,10.1,2.3958333333333335
2003-01-02,0.6,1652.2142857142858,22.233333333333334,27.2,18.9,18.033333333333335,78.58333333333333,10.9,2.7416666666666667
2003-01-03,8.4,1365.2857142857142,21.65833333333333,26.6,18.3,18.266666666666666,81.70833333333333,11.6,3.5625
2003-01-04,25.400000000000002,1423.7857142857142,21.349999999999998,26.8,17.5,17.716666666666665,81.25,13.9,4.216666666666667
2003-01-05,0.8,1469.8461538461538,21.879166666666666,27.1,17.4,17.162499999999998,75.875,10.8,4.1375
2003-01-06,14.2,1736.5,22.09166666666667,27.8,18.8,18.220833333333335,79.91666666666667,10.8,3.3000000000000003
2003-01-07,0.2,795.5555555555555,22.930769230769233,27.6,19.6,18.715384615384615,78.15384615384616,10.9,3.376923076923077
2003-01-08,0.6000000000000001,1022.5,22.587500000000002,27.1,19.8,18.979166666666668,81.16666666666667,9.9,1.6083333333333334
2003-01-09,0.6000000000000001,1162.5714285714287,22.287499999999998,28.9,18.4,18.708333333333332,81.20833333333333,7.7,1.3791666666666667
2003-01-10,2.6,1641.4285714285713,23.258333333333336,30.0,19.0,18.787499999999998,77.83333333333333,9.7,1.8666666666666665
2003-01-11,16.6,1295.7692307692307,22.662499999999998,29.1,17.3,18.229166666666668,76.79166666666667,15.1,1.6916666666666667
2003-01-12,0.0,1276.7142857142858,21.84583333333333,27.8,18.9,17.212500000000002,75.95833333333333,7.0,1.8708333333333333
2003-01-13,0.2,1260.7142857142858,22.670833333333334,28.3,18.6,17.779166666666665,74.70833333333333,8.5,1.6583333333333332
